Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
12/05/2005,431,435.9,430,433.25,433.3800722824,291634,3092,126388364,30996,10.63,5.9,2.25
11/05/2005,427.15,433.85,424.5,429.35,429.6065113044,422711,4640,181599398,32377,7.66,9.35,2.2
10/05/2005,437,439,425.8,428.15,430.1008035812,740311,4975,318408356,240149,32.44,13.2,-8.85
09/05/2005,426.5,439.25,424,437.3,433.9126795901,422490,4261,183323768,89372,21.15,15.25,10.8
06/05/2005,423.9,428.45,416,425.5,421.0771296162,613033,6326,258134176,68601,11.19,12.45,1.6
05/05/2005,423,427.8,418.25,420.15,423.7175833481,445211,4265,188643729,69110,15.52,9.55,-2.85
04/05/2005,425,427,416.7,420,420.6574479785,510991,5580,214952170,22538,4.41,10.3,-5
03/05/2005,420,427.85,416.8,424.25,423.8121748202,458208,4439,194194129,100594,21.95,11.05,4.25
02/05/2005,414.75,422,411,420.75,416.6424744886,551225,5765,229663748,63067,11.44,11,6
29/04/2005,427,427,410.1,411.9,417.396365287,707181,5643,295174779,224311,31.72,16.9,-15.1
28/04/2005,430,432.9,425.15,429,428.7570383636,410962,4520,176202850,80729,19.64,7.75,-1
27/04/2005,434.5,441,428.35,432.45,435.274591926,341911,4617,148825171,13079,3.83,12.65,-2.05
26/04/2005,442,445,432.8,434.3,438.2911708917,442321,4687,193865389,106845,24.16,12.2,-7.7
25/04/2005,427.3,448,427.3,444.6,439.4707511292,412033,4797,181076452,91700,22.26,20.7,17.3
22/04/2005,440,441,431.55,436.9,435.347732011,392837,4782,171020697,41367,10.53,9.45,-3.1
21/04/2005,433.25,439.5,425,437.7,433.2926814856,507685,6259,219976195,22248,4.38,14.5,4.45
20/04/2005,414,434.7,414,433.25,425.8615844716,592513,7101,252328525,55867,9.43,20.7,19.25
19/04/2005,422,427.8,412.6,416.6,422.1654423152,755502,5652,318946836,201787,26.71,15.2,-5.4
18/04/2005,407.5,422.8,403,420.85,416.3277444851,970683,7934,404122264,216207,22.27,19.8,13.35
15/04/2005,420.5,420.5,407.1,410.25,412.845637223,1859412,6543,767650132,1143524,61.5,13.4,-10.25
13/04/2005,422.1,426.85,416.05,424.55,421.1129173089,1409837,7691,593700572,323489,22.95,10.8,2.45
12/04/2005,422.9,424.55,413.75,420.7,419.5483545883,471341,4997,197750341,37629,7.98,10.8,-2.2
11/04/2005,417.05,428.4,413,418.2,419.7867864456,1258541,7189,528318882,310467,24.67,15.4,1.15
08/04/2005,426,427,419,420.8,421.8248273399,492731,5029,207846169,60079,12.19,8,-5.2
07/04/2005,418.4,427.4,413.25,423.75,420.4300745395,730485,7543,307117863,86710,11.87,14.15,5.35
06/04/2005,402.25,414.8,402.25,412.25,411.5181458614,561533,5306,231081019,21225,3.78,12.55,10
05/04/2005,423.1,425,405.1,406.2,409.9166995477,917450,6640,376078076,277476,30.24,19.9,-16.9
04/04/2005,434.4,434.4,420.1,424.45,426.3095153128,650110,4455,277148079,211766,32.57,14.3,-9.95
01/04/2005,414.1,442.55,410.3,434.45,425.1628015291,785828,7167,334104834,114395,14.56,32.25,20.35
31/03/2005,412,418.3,408.9,413.95,413.4528636947,1063172,7581,439571508,216533,20.37,9.4,1.95
30/03/2005,409.9,415.75,405,411.1,410.332087896,599254,5479,245893145,99193,16.55,10.75,1.2
29/03/2005,418,423.3,403.1,407.85,413.747923414,1217142,7724,503589975,255252,20.97,20.2,-10.15
28/03/2005,419.45,422.6,413.25,417.4,418.0192394818,880689,6010,368144946,176236,20.01,9.35,-2.05
24/03/2005,422.7,427.95,411.3,416.1,419.0948521505,1120565,8171,469623023,161212,14.39,16.65,-6.6
23/03/2005,433.5,439.5,417,422.7,432.2926515723,1102263,6608,476500195,210890,19.13,22.5,-10.8
22/03/2005,449.1,450.9,430,433.5,441.0647163199,1012743,5996,446685204,264336,26.1,20.9,-15.6
21/03/2005,462,465,448.1,450.35,453.5160714345,604302,3940,274060669,118609,19.63,16.9,-11.65
18/03/2005,452,464,446.55,461.2,452.6730792775,1380353,8421,624848643,382755,27.73,17.45,9.2
17/03/2005,455,457.5,451.15,453.2,454.0562892121,942312,5179,427862690,362858,38.51,6.35,-1.8
16/03/2005,458.1,462.1,453,456.55,457.6874862486,577213,4185,264183167,91978,15.93,9.1,-1.55
15/03/2005,469.85,469.9,454.1,455.95,461.1990163698,708193,5325,326617915,78375,11.07,15.8,-13.9
14/03/2005,463.8,469.2,460.8,465.05,464.9629806403,641124,5064,298098926,99670,15.55,8.4,1.25
11/03/2005,469.95,472.6,459.15,461.75,465.0638486731,947459,6894,440628929,279592,29.51,13.45,-8.2
10/03/2005,469,472.2,465,467.9,469.0589799517,780316,6851,366014227,244263,31.3,7.2,-1.1
09/03/2005,461,483,461,468,470.7120290474,1149293,9449,540986040,362238,31.52,22,7
08/03/2005,481.35,485.1,478,481.85,482.0040634699,491698,6129,237000434,28106,5.72,7.1,0.5
07/03/2005,492,492,475.1,478.95,482.4831158823,848697,7897,409481973,135090,15.92,16.9,-13.05
04/03/2005,482,489,479.1,487.55,484.2324281262,1284126,9331,621815451,479524,37.34,9.9,5.55
03/03/2005,464.55,480.2,464,479,475.2887477651,770167,8416,366051709,140781,18.28,16.2,14.45
02/03/2005,464.5,470,460.25,463.65,464.4649106801,619291,6886,287638939,154325,24.92,9.75,-0.85
01/03/2005,477.9,478,462.5,464.7,466.9490224434,604364,6303,282207179,121306,20.07,15.5,-13.2
28/02/2005,484,484,460,475.15,472.3897536701,690862,7739,326356130,44444,6.43,24,-8.85
25/02/2005,471,475.9,466,470.1,470.2921526792,808964,7228,380449421,171163,21.16,9.9,-0.9
24/02/2005,477,481.3,470.7,471.75,477.0790071896,1443337,6231,688585783,161808,11.21,10.6,-5.25
23/02/2005,480,484.45,476.65,478.25,480.6185877444,418437,4874,201108600,33564,8.02,7.8,-1.75
22/02/2005,476,484,475.05,482.9,480.4908286238,571888,6218,274786939,97759,17.09,8.95,6.9
21/02/2005,480,482.5,475.35,476.85,479.2319834885,716107,7956,343181378,93530,13.06,7.15,-3.15
18/02/2005,489.5,493.5,477,478.6,485.2717087073,705627,6576,342420820,90693,12.85,16.5,-10.9
17/02/2005,490,492.45,484.1,488.55,488.038790439,740930,7935,361602581,106230,14.34,8.35,-1.45
16/02/2005,509,509.9,488.55,491.8,500.8715381192,817908,7606,409666838,147789,18.07,21.35,-17.2
15/02/2005,508,508.1,498.6,506.65,503.8424945812,959167,8804,483269094,169327,17.65,9.5,-1.35
14/02/2005,505.1,512.25,505.1,507.6,509.0602947827,650106,8060,330943152,108384,16.67,7.15,2.5
11/02/2005,500,505.3,496.9,503.85,502.8442978294,590056,6641,296706295,167279,28.35,8.4,3.85
10/02/2005,501,505.8,495,500.1,500.9519796767,1010468,10834,506195945,155594,15.4,10.8,-0.9
09/02/2005,497,501.65,491.2,499.95,497.2934110094,838353,8518,416907423,122938,14.66,10.45,2.95
08/02/2005,494.1,497,489.2,492.2,493.4590353377,913812,9005,450928788,96465,10.56,7.8,-1.9
07/02/2005,489.9,494.7,486,492.3,490.4329450296,1257349,9638,616645373,357859,28.46,8.7,2.4
04/02/2005,497,499.9,488,490.2,492.443582564,949990,8488,467816479,170619,17.96,11.9,-6.8
03/02/2005,486.9,495.2,485,493.2,491.8113736515,901364,7269,443301067,109183,12.11,10.2,6.3
02/02/2005,496.15,497.5,483.55,485.7,491.4685766479,761997,8468,374497581,129366,16.98,13.95,-10.45
01/02/2005,507,507.3,491,493.15,496.8895669572,1807258,11855,898007645,242253,13.4,16.3,-13.85
31/01/2005,499.9,507.9,493.9,504.75,503.181345398,1306959,12160,657637388,86263,6.6,14,4.85
28/01/2005,482,493,480.25,492.15,488.8429537225,827444,8326,404490169,137456,16.61,12.75,10.15
27/01/2005,478,485,478,480.8,481.9568834097,589054,6644,283898630,134436,22.82,7,2.8
25/01/2005,464.1,481.4,457.7,478.6,468.4567949875,601539,8185,281795032,77433,12.87,23.7,14.5
24/01/2005,472,474,460.25,463.05,466.6682771082,415621,5655,193957136,37624,9.05,13.75,-8.95
20/01/2005,458.8,477.3,455.1,472.65,462.9757562782,1111628,12241,514656814,177586,15.98,22.2,13.85
19/01/2005,468.5,474.95,458.55,461.15,468.2827061054,695627,7289,325750094,59896,8.61,16.4,-7.35
18/01/2005,476,478.5,466.1,468.15,471.4894734748,1080651,12629,509515571,121531,11.25,12.4,-7.85
17/01/2005,482,487,467.5,475.7,474.521852561,790754,8663,375230053,91167,11.53,19.5,-6.3
14/01/2005,491,493,477.35,483.45,482.1519563724,506652,6027,244283253,54798,10.82,15.65,-7.55
13/01/2005,477.05,492,477.05,488.1,486.5500128012,652283,7063,317368302,103235,15.83,14.95,11.05
12/01/2005,481.5,493.1,471.1,474.25,482.2305040088,910123,9948,438889073,50267,5.52,22,-7.25
11/01/2005,485,486,476.1,480.85,480.8498304561,834297,9099,401171571,100728,12.07,9.9,-4.15
10/01/2005,495.55,495.9,471,475.1,484.2565656695,623318,6788,301845834,121746,19.53,24.9,-20.45
07/01/2005,493,497.9,487,493.25,492.7115287563,651909,8233,321203080,59164,9.08,10.9,0.25
06/01/2005,505,509.5,491.2,495.25,499.9417086514,1572000,12843,785908366,390932,24.87,18.3,-9.75
05/01/2005,515,520,475,503.65,500.7293615207,1721481,14085,861996082,277604,16.13,45,-11.35
04/01/2005,521.35,526,518.05,519.8,521.4351742824,612311,6314,319280493,62442,10.2,7.95,-1.55
03/01/2005,509.75,523,509,520.1,517.1050532584,1272288,10861,657906554,293069,23.03,14,10.35
31/12/2004,500.55,508.25,499.25,505.15,504.2179535894,523717,5568,264067514,50274,9.6,9,4.6
30/12/2004,508.9,511.1,494.6,497,503.4463725765,955444,9261,481014816,202225,21.16,16.5,-11.9
29/12/2004,512.1,515.7,505,508.15,509.2063877632,593228,5812,302075487,86653,14.61,10.7,-3.95
28/12/2004,514.9,517.85,507.5,510.6,512.1156502532,521097,5599,266861929,96451,18.51,10.35,-4.3
27/12/2004,507,514.45,507,512.1,511.6938060489,399874,4661,204613049,53443,13.36,7.45,5.1
24/12/2004,514.9,516,508.2,511.45,511.4412041276,484932,5837,248014206,29921,6.17,7.8,-3.45
23/12/2004,504,513.6,503.5,510.7,510.1657339699,822704,9019,419715390,103777,12.61,10.1,6.7
22/12/2004,506,510.9,498,501.6,505.1963240875,966998,10887,488523835,105126,10.87,12.9,-4.4
21/12/2004,496.5,507,496.5,503.35,501.8796089798,921896,9965,462680804,115563,12.54,10.5,6.85
20/12/2004,493.7,496,487.15,493.7,491.9668127323,451167,5314,221959191,37341,8.28,8.85,0
17/12/2004,500.85,501.65,490.1,493.35,496.3013544018,734494,7758,364530367,100544,13.69,11.55,-7.5
16/12/2004,496.5,505.85,494.5,500.85,502.090569869,1107079,11731,555853926,101264,9.15,11.35,4.35
15/12/2004,487.5,496.9,487.5,494.35,492.8529612066,803203,7939,395860977,150588,18.75,9.4,6.85
14/12/2004,485.25,489,481,487,485.5954465937,598497,6093,290627418,67557,11.29,8,1.75
13/12/2004,482,487,476.4,481.85,481.3452557522,877842,8360,422545082,224718,25.6,10.6,-0.15
10/12/2004,492,494.7,481.25,483.25,487.4144450865,749279,8244,365209408,50242,6.71,13.45,-8.75
09/12/2004,490.1,491.6,473.75,489.3,481.4611817038,1313324,12886,632314525,262809,20.01,17.85,-0.8
08/12/2004,495.95,495.95,482,483.25,488.5722430003,835818,8471,408357475,126632,15.15,13.95,-12.7
07/12/2004,497,501.2,490,493,495.4657533457,1041401,10316,515978531,53900,5.18,11.2,-4
06/12/2004,498.9,503,493.1,494.75,497.1364404942,1166853,10942,580085147,139855,11.99,9.9,-4.15
03/12/2004,492.5,502.7,491,493,496.9751750359,1126769,12926,559976221,176723,15.68,11.7,0.5
02/12/2004,482.75,496.9,482.75,489.1,490.969610368,948613,9643,465740155,220422,23.24,14.15,6.35
01/12/2004,485,489.1,472.5,478.4,479.9775348248,1469786,13136,705464261,142881,9.72,16.6,-6.6
30/11/2004,492,493,480,482.85,484.82310977,878901,9665,426111516,151190,17.2,13,-9.15
29/11/2004,466.7,496,462.6,490.65,480.4298766199,1352730,11718,649891907,442347,32.7,33.4,23.95
25/11/2004,460,469.9,456.45,464.8,462.2549032416,1132822,10658,523652524,270117,23.84,13.45,4.8
24/11/2004,444.5,463.45,442.6,457.35,451.2464628265,889128,10209,401215865,112887,12.7,20.85,12.85
23/11/2004,434.9,448,433.5,444.6,440.9340647413,571227,6195,251873443,81401,14.25,14.5,9.7
22/11/2004,430.3,434,424.2,431.5,428.9529435153,402410,5071,172614954,31184,7.75,9.8,1.2
19/11/2004,447,449.9,435.5,437,444.1701102941,646363,7091,287095125,77618,12.01,14.4,-10
18/11/2004,449.9,450,440.3,445.25,443.4159575616,565149,6697,250596085,104234,18.44,9.7,-4.65
17/11/2004,441.1,447,440,445.8,443.9215250315,707028,8234,313864948,135042,19.1,7,4.7
16/11/2004,433.9,445,429.8,440.05,434.6665109567,768523,7832,334051211,200132,26.04,15.2,6.15
12/11/2004,434.3,436,426.2,429.75,431.6042406367,159693,1911,68924176,18696,11.71,9.8,-4.55
11/11/2004,430,432.9,429.25,430.45,431.1909620261,618767,7346,266806738,46151,7.46,3.65,0.45
10/11/2004,425.4,430.5,425,428.9,428.2487590379,545343,5847,233542463,107868,19.78,5.5,3.5
09/11/2004,431,431,421.55,424.3,425.299002314,711747,7679,302705289,116307,16.34,9.45,-6.7
08/11/2004,425,437,424,429.7,432.6070546854,1598342,12905,691454025,324607,20.31,13,4.7
05/11/2004,414.8,423,412,420.75,417.300267429,835362,8935,348596786,108929,13.04,11,5.95
04/11/2004,422,426.25,413.2,416.8,421.2099662324,919224,10275,387186310,148810,16.19,13.05,-5.2
03/11/2004,420,422,415.15,419.5,418.9342783225,875495,9819,366774866,87776,10.03,6.85,-0.5
02/11/2004,421.2,422.35,409.5,418.6,419.1669554943,787090,7791,329922119,93453,11.87,12.85,-2.6
01/11/2004,419.85,419.85,407.25,415.5,412.6738053211,917213,11433,378509779,123134,13.42,12.6,-4.35
29/10/2004,421,429.9,415.05,416.8,422.705910379,2098884,19107,887210672,173418,8.26,14.85,-4.2
28/10/2004,413,421,413,417.75,417.7319058083,785929,8579,328307619,73882,9.4,8,4.75
27/10/2004,403,411.45,399.9,408.95,406.003047705,912818,11708,370606890,61564,6.74,11.55,5.95
26/10/2004,394.4,406,392.6,403.8,399.6312105368,1155033,13079,461587236,112448,9.74,13.4,9.4
25/10/2004,409.1,409.1,390.2,392.6,398.7224302366,897641,9500,357909601,211815,23.6,18.9,-16.5
21/10/2004,413,415.8,408.1,410.3,411.4092725263,4680925,12636,1925775949,3653156,78.04,7.7,-2.7
20/10/2004,417,424,410.3,412.2,419.0266155143,1319456,13504,552887182,303165,22.98,13.7,-4.8
19/10/2004,408,420,407.35,415.55,411.2219036893,818684,8597,336660793,202785,24.77,12.65,7.55
18/10/2004,405,411,402.5,405.55,406.8268407698,968698,8066,394092347,365777,37.76,8.5,0.55
15/10/2004,406.5,413.85,400.8,402.6,407.3554348463,972769,11155,396262739,56383,5.8,13.05,-3.9
14/10/2004,405,408.95,399,405.75,403.676828667,1936889,11270,781877209,1039144,53.65,9.95,0.75
12/10/2004,419,420.75,405,406.55,411.6979770068,2490913,10599,1025503843,1618776,64.99,15.75,-12.45
11/10/2004,425.95,429,413.25,415.15,421.2947610876,543128,5810,228816981,85698,15.78,15.75,-10.8
09/10/2004,427.05,427.05,422.25,424.45,424.5853745724,181834,2588,77204057,12584,6.92,4.8,-2.6
08/10/2004,432.85,432.85,422,424.55,426.1662043269,1004312,11006,428003833,86080,8.57,10.85,-8.3
07/10/2004,426.5,434.7,423.3,430.6,428.2024353732,1842346,16662,788897044,291709,15.83,11.4,4.1
06/10/2004,438.5,438.5,425.6,426.9,431.6909059154,2393336,13663,1033181386,1151265,48.1,12.9,-11.6
05/10/2004,423,439.75,422,437.35,432.0011691587,2139145,18751,924113141,549932,25.71,17.75,14.35
04/10/2004,420.1,429.7,420.05,422,425.3445404108,1680218,13046,714671553,489770,29.15,9.65,1.9
01/10/2004,403,422.2,399.25,418.6,409.6293231115,2032506,14574,832574057,826495,40.66,22.95,15.6
30/09/2004,398,407.4,394.75,403.35,403.3082919356,2613672,19026,1054115590,383363,14.67,12.65,5.35
29/09/2004,394.85,400,387.55,395.3,392.4837775072,2956913,17483,1160540384,1225896,41.46,12.45,0.45
28/09/2004,410,410,394.2,395.95,400.8109575377,3498870,19578,1402385435,890030,25.44,15.8,-14.05
27/09/2004,413.5,416.5,407.15,409.3,412.0558692436,2189720,15306,902286978,643138,29.37,9.35,-4.2
24/09/2004,410,419.6,408.05,411.5,415.2013058858,2136634,19144,887133227,224064,10.49,11.55,1.5
23/09/2004,413,414.65,407.95,410.2,411.4559260473,1909654,13588,785738455,351420,18.4,6.7,-2.8
22/09/2004,415,415.9,409.5,412.55,412.0875876963,1684506,13273,694164014,173271,10.29,6.4,-2.45
21/09/2004,410.1,416.6,410.1,413.6,413.827126624,1345748,12689,556907028,154090,11.45,6.5,3.5
20/09/2004,405,416.9,405,411.35,412.0821417898,3643943,23190,1501603836,626411,17.19,11.9,6.35
17/09/2004,391.5,407.5,389.75,405.75,399.8100964141,2198642,18457,879039270,177393,8.07,17.75,14.25
16/09/2004,383.7,391.4,383.5,388.85,386.9737570149,1041002,9418,402840455,159025,15.28,7.9,5.15
15/09/2004,391,396,383.1,385.95,388.8467500411,1977025,16183,768759746,86588,4.38,12.9,-5.05
14/09/2004,396,396,385.1,390.45,389.7725249753,1630812,12744,635645711,143391,8.79,10.9,-5.55
13/09/2004,397.3,401.4,392.55,393.75,396.1819690332,1422231,10976,563462278,130270,9.16,8.85,-3.55
10/09/2004,394.05,396.45,388.3,395.45,393.8689470903,2306969,14686,908643451,248253,10.76,8.15,1.4
09/09/2004,401,401.85,392,394.75,395.8813837046,1335921,11309,528866254,92316,6.91,9.85,-6.25
08/09/2004,394.9,401,394,399,398.5972782084,2786400,17428,1110651456,445306,15.98,7,4.1
07/09/2004,393.1,396.5,391.1,392.05,393.5031068028,1137021,10824,447421296,65508,5.76,5.4,-1.05
06/09/2004,387.75,393.45,385,391.75,390.1801901819,1282667,12229,500471254,122763,9.57,8.45,4
03/09/2004,388,388,380.5,383.7,383.5225280097,898082,10615,344434679,88459,9.85,7.5,-4.3
02/09/2004,395,395,385.05,386.45,389.4074660053,1025823,11084,399463135,86593,8.44,9.95,-8.55
01/09/2004,385.8,394.4,385.8,392.7,392.0987139764,1408139,13142,552129491,215023,15.27,8.6,6.9
31/08/2004,389,391.95,384.5,390.5,388.0816715437,1408973,11129,546796597,129248,9.17,7.45,1.5
30/08/2004,380.95,390.4,380.95,388.75,387.6368000938,1057481,10961,409918551,98533,9.32,9.45,7.8
27/08/2004,384.1,385.9,373.4,376.95,377.8376523314,1614572,14197,610046094,231626,14.35,12.5,-7.15
26/08/2004,385,388.6,381.8,383.7,385.6434246863,1550542,13114,597956327,230550,14.88,6.8,-1.3
25/08/2004,383,385.45,377.5,383,381.9694608338,1545720,14613,590417835,85611,5.54,7.95,0
24/08/2004,375,383.4,373,381.65,380.1581607159,2233456,19097,849066525,270070,12.09,10.4,6.65
23/08/2004,384.5,386.55,371,372.95,376.3641705099,2038427,18262,767190887,251151,12.32,15.55,-11.55
20/08/2004,396,396,380.25,382.4,386.9614788786,3729772,26404,1443278089,179982,4.83,15.75,-13.6
19/08/2004,387.4,397.6,385.3,396.05,392.7294170271,2188678,17493,859558235,102537,4.68,12.3,8.65
18/08/2004,394,395,384.05,385.85,390.3070794838,2428355,19695,947804148,161175,6.64,10.95,-8.15
17/08/2004,396.6,403.35,392.5,394.75,398.0741732613,2635869,20228,1049271373,267278,10.14,10.85,-1.85
16/08/2004,400,401,386.85,393.65,392.159486326,2345223,22200,919701447,274782,11.72,14.15,-6.35
13/08/2004,410,410,398.05,400.8,402.9708080952,4015257,33104,1618031358,401117,9.99,11.95,-9.2
12/08/2004,420,424.75,406.1,409.15,414.4256633762,2884110,26301,1195249200,160609,5.57,18.65,-10.85
11/08/2004,435.8,437,419.15,422,429.2404193615,4126082,27173,1771081168,260770,6.32,17.85,-13.8
10/08/2004,428,438,423.35,433.95,432.8299065633,4214513,27607,1824167268,331219,7.86,14.65,5.95
09/08/2004,425,427.25,416.15,426.15,422.0420901144,1913656,18111,807643378,90890,4.75,11.1,1.15
06/08/2004,437.1,438.45,421.1,425.15,429.0537783299,2563765,21557,1099993060,302257,11.79,17.35,-11.95
05/08/2004,429.65,438.95,428.3,435.85,433.7513649294,2434375,20386,1055913479,265531,10.91,10.65,6.2
04/08/2004,428.85,433.45,422.05,425.85,427.3458967247,2711529,23286,1158760792,191722,7.07,11.4,-3
03/08/2004,425,434.4,419.1,427.65,427.8761260507,2925490,25630,1251747328,147330,5.04,15.3,2.65
02/08/2004,426,432,416.35,424.85,425.872576557,2356513,20990,1003574263,205678,8.73,15.65,-1.15
30/07/2004,409,427.2,408.1,423.2,420.4689705376,3427420,29845,1441123759,441834,12.89,19.1,14.2
29/07/2004,409,419.9,404.2,405.45,409.4383221051,3172952,26600,1299128143,647177,20.4,15.7,-3.55
28/07/2004,415,419.75,409.65,413.9,414.8648124821,2434781,21837,1010104963,122023,5.01,10.1,-1.1
27/07/2004,420,425.9,412.2,413.7,418.4298271102,1992657,19699,833787124,203898,10.23,13.7,-6.3
26/07/2004,409,422,406.5,418.7,417.7287412714,1774918,16825,741434262,126646,7.14,15.5,9.7
23/07/2004,405,410,394.4,408.9,404.7295418576,3327306,27268,1346659033,244856,7.36,15.6,3.9
22/07/2004,410,411,398.8,401.05,405.0971281867,2816165,21849,1140820354,175274,6.22,12.2,-8.95
21/07/2004,404,408.95,398.3,403.35,403.062877488,1792772,16060,722599841,131778,7.35,10.65,-0.65
20/07/2004,406.8,407,398.25,401.5,403.0203775632,1673998,18034,674655306,105447,6.3,8.75,-5.3
19/07/2004,413,417.65,404.4,407.65,412.7026891066,2065370,18462,852383753,125068,6.06,13.25,-5.35
16/07/2004,409.9,418,403.6,413.7,412.0480421058,2299920,21628,947677533,112400,4.89,14.4,3.8
15/07/2004,397.5,410,397,406.85,404.2892848913,2217551,20074,896532108,94271,4.25,13,9.35
14/07/2004,405.1,408.9,396.2,398,401.6974221498,2330663,22719,936221319,137162,5.89,12.7,-7.1
13/07/2004,424,424,402.5,404.65,411.4272118398,1885444,19253,775722968,342017,18.14,21.5,-19.35
12/07/2004,416,425.45,411.5,423.05,420.1054320501,2089156,21087,877665784,261129,12.5,13.95,7.05
09/07/2004,378.8,416.9,375,415.6,407.3751727237,2545974,26235,1037166598,354753,13.99,41.9,36.8
08/07/2004,394.9,408,384,392.9,396.5217971993,5608037,37568,2223708910,790788,14.1,24,-2
07/07/2004,383,396,382.1,392.7,391.834801544,2857333,25913,1119602509,340808,11.93,13.9,9.7
06/07/2004,376.75,386.5,374,384.85,379.9709295997,2452873,21240,932020434,208259,8.49,12.5,8.1
05/07/2004,387,390.3,373.7,377.5,381.8701527558,1973673,18486,753686810,211819,10.73,16.6,-9.5
02/07/2004,387.9,391.45,380.8,385.3,386.7684442076,2687158,24188,1039307919,213679,7.95,10.65,-2.6
01/07/2004,383,391.4,377.5,389.4,384.4432952218,3238131,24493,1244877752,459556,14.19,13.9,6.4
30/06/2004,383.1,390.8,378.1,380.2,385.3135127698,2841712,25457,1094950033,232657,8.19,12.7,-2.9
29/06/2004,385.85,388.7,375.5,381.6,382.312004132,3384343,28324,1293874955,258391,7.63,13.2,-4.25
28/06/2004,383,385.9,371.05,384.2,378.4302724769,3137477,25045,1187316276,407047,12.97,14.85,1.2
25/06/2004,372.5,385.9,370.1,379.85,380.8224996687,2995893,23172,1140903461,502181,16.76,15.8,7.35
24/06/2004,371.9,375.9,363.25,371.75,370.6174536256,3010767,25841,1115842799,427388,14.2,12.65,-0.15
23/06/2004,387.9,390.1,369,370.7,376.2120592287,1924269,17334,723933203,184290,9.58,21.1,-17.2
22/06/2004,389,394.75,383.3,385.4,388.6319710864,1813401,17792,704745605,100472,5.54,11.45,-3.6
21/06/2004,403,407,389,390.7,395.7679855619,2684570,23645,1062466861,311728,11.61,18,-12.3
18/06/2004,402,404,393,397.5,398.0611629873,1923598,18782,765709657,154008,8.01,11,-4.5
17/06/2004,392,404.35,384,401.85,394.6226177379,2041442,17652,805599186,153463,7.52,20.35,9.85
16/06/2004,400,402,388,390.1,392.955639783,1836826,18090,721791136,111614,6.08,14,-9.9
15/06/2004,388.5,399.85,385.25,396,395.1694765885,1509176,14032,596380290,87057,5.77,14.6,7.5
14/06/2004,390,392.7,381.5,387.3,387.6014624531,1650241,17324,639635825,103714,6.28,11.2,-2.7
11/06/2004,406.05,411.75,392,393.45,402.2219608751,2065792,20362,830906909,168304,8.15,19.75,-12.6
10/06/2004,409.7,410,398,405.45,404.0883297311,2006629,19891,810855361,168906,8.42,12,-4.25
09/06/2004,409,416.4,405.1,412.55,412.2750831975,2317677,22445,955520478,203123,8.76,11.3,3.55
08/06/2004,400,409.75,394.65,406.7,401.6306569189,2655929,24799,1066702509,324952,12.23,15.1,6.7
07/06/2004,394,404.65,391.35,395.55,399.7833828959,2616220,21431,1045921282,182315,6.97,13.3,1.55
04/06/2004,372,393.45,370.05,391.2,383.3942675848,2764559,20905,1059916073,119718,4.33,23.4,19.2
03/06/2004,396.2,403.45,372,375.3,387.3583706651,2235808,20113,866058944,229012,10.24,31.45,-20.9
02/06/2004,391.8,398.35,386.05,392.55,391.8708402489,2123835,21297,832269006,212828,10.02,12.3,0.75
01/06/2004,370,403,370,394.45,394.4750324648,4805981,34452,1895839511,431069,8.97,33,24.45
31/05/2004,382,382,362.15,366.55,369.9449686406,2148157,18342,794699874,386563,18,19.85,-15.45
28/05/2004,408,409,381.5,386.75,395.1325264184,2613328,23584,1032610895,226099,8.65,27.5,-21.25
27/05/2004,420,421.8,408.1,411.45,412.6709694499,1952922,19039,805914215,204977,10.5,13.7,-8.55
26/05/2004,430.1,438,417.65,422.3,429.0368262491,2257140,18038,968396182,388445,17.21,20.35,-7.8
25/05/2004,447,447,422.85,428.95,431.095133338,2135550,18645,920625212,307101,14.38,24.15,-18.05
24/05/2004,424,446.6,424,444.5,438.8901677813,1682011,15253,738218090,204229,12.14,22.6,20.5
21/05/2004,428.15,428.15,403.15,420.15,414.292926985,1881998,18468,779698460,117648,6.25,25,-8
20/05/2004,425,435,417,421.7,427.1485452847,2270513,19990,969846325,419305,18.47,18,-3.3
19/05/2004,404.8,428.3,404,420.7,419.9242320911,1865130,18042,783213283,218294,11.7,24.3,15.9
18/05/2004,380,417,379,401.75,395.336843628,2205228,18101,871807877,445184,20.19,38,21.75
17/05/2004,406.15,413,330.4,376.8,381.7465668661,2243140,13825,856310994,594541,26.5,82.6,-29.35
14/05/2004,451.8,455,396.15,412.95,420.6835358401,3836169,22474,1613813139,855144,22.29,58.85,-38.85
13/05/2004,421,459.8,415,446.2,442.655512224,2793446,19831,1236534270,383482,13.73,44.8,25.2
12/05/2004,431.45,447.25,425,440.6,440.8434896958,2774878,19867,1223286901,445158,16.04,22.25,9.15
11/05/2004,452.5,452.5,422,428.85,435.7943286282,2480846,17885,1081138617,498930,20.11,30.5,-23.65
10/05/2004,477,477,448.5,458.15,459.5068093101,2091181,15481,960911909,456247,21.82,28.5,-18.85
07/05/2004,488,489.75,472,476.75,478.3098202994,2274951,17474,1088131404,377729,16.6,17.75,-11.25
06/05/2004,490,494,478.65,484.55,483.7457356556,2925479,19945,1415187991,594958,20.34,15.35,-5.45
05/05/2004,478,483.25,469,482.2,477.5854694249,1636673,13151,781651243,235797,14.41,14.25,4.2
