Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
05/04/2006,1355,1364,1340,1352.7,1353.9986134003,38223,634,51753889,8527,22.31,24,-2.3
04/04/2006,1349,1377,1340.25,1347.55,1355.0026810719,75343,897,102089967,46265,61.41,36.75,-1.45
03/04/2006,1340,1356,1318,1339.5,1337.0698747654,52222,824,69824463,30904,59.18,38,-0.5
31/03/2006,1358.9,1379,1326.55,1336.05,1348.1809903244,42168,751,56850096,21862,51.85,52.45,-22.85
30/03/2006,1348,1371,1336.15,1358,1339.659874853,1158797,1253,1552393844,97123,8.38,34.85,10
29/03/2006,1342.1,1349,1321,1338.3,1334.8137216112,25274,280,33736082,19962,78.98,28,-3.8
28/03/2006,1311.1,1349,1311.1,1337.95,1336.8686218407,138402,930,185025291,85251,61.6,37.9,26.85
27/03/2006,1316,1321.45,1313.3,1318.75,1319.0116828216,1154858,266,1523271194,1127045,97.59,8.15,2.75
24/03/2006,1315,1328,1313.75,1314.9,1319.7569184058,54673,303,72155070,45025,82.35,14.25,-0.1
23/03/2006,1320,1330,1312.25,1315,1317.0280931357,38052,331,50115553,19693,51.75,17.75,-5
22/03/2006,1311.5,1330,1305,1315.4,1315.7932214437,61370,545,80750230,38380,62.54,25,3.9
21/03/2006,1340,1340,1305,1310.95,1313.7028448482,62745,956,82428285,34218,54.54,35,-29.05
20/03/2006,1339,1344.95,1323.05,1337.45,1336.7848875761,99534,336,133055547,14229,14.3,21.9,-1.55
17/03/2006,1359,1359,1333,1340.6,1342.609308789,58289,574,78259354,36029,61.81,26,-18.4
16/03/2006,1330,1352.9,1330,1348.85,1345.0194454883,306035,1435,411623026,239947,78.41,22.9,18.85
14/03/2006,1306,1333.55,1300,1320.1,1307.0279672009,1269058,887,1658694298,1233355,97.19,33.55,14.1
13/03/2006,1340,1340,1302.1,1308.35,1318.9557739558,21164,413,27914380,11310,53.44,37.9,-31.65
10/03/2006,1302,1326.8,1299,1322.8,1316.3888475026,55037,786,72450093,27782,50.48,27.8,20.8
09/03/2006,1290,1315,1258,1279.85,1273.1916383109,107562,1383,136947039,64504,59.97,57,-10.15
08/03/2006,1350,1350,1286.1,1293.1,1306.1507436709,189600,1599,247646181,135554,71.49,63.9,-56.9
07/03/2006,1330.05,1358.5,1330,1343.75,1347.5374219049,392150,1284,528436800,289152,73.74,28.5,13.7
06/03/2006,1339,1340,1325.25,1335.7,1334.9273501899,53985,491,72066053,37583,69.62,14.75,-3.3
03/03/2006,1369,1379,1311,1318.15,1324.2418950058,87662,876,116085693,61009,69.6,68,-50.85
02/03/2006,1350,1366,1341.2,1355.85,1351.3941424032,174645,700,236014230,143897,82.39,24.8,5.85
01/03/2006,1360,1388.8,1332,1355.1,1382.3138310067,545217,824,753661000,518609,95.12,56.8,-4.9
28/02/2006,1388,1389,1330,1355.85,1366.8920419233,70796,687,96770489,45585,64.39,59,-32.15
27/02/2006,1375,1393,1371.05,1378.95,1382.8541293636,76513,763,105806318,55423,72.44,21.95,3.95
24/02/2006,1382,1382,1355.1,1362.75,1366.6267602545,22795,441,31152257,13356,58.59,26.9,-19.25
23/02/2006,1381,1406.05,1375,1378.2,1381.8514851485,67670,1242,93509890,34936,51.63,31.05,-2.8
22/02/2006,1335,1384,1330,1375.85,1364.309820011,295407,1369,403026671,231907,78.5,54,40.85
21/02/2006,1338,1345,1322,1329.9,1334.4595965374,26223,639,34993534,11199,42.71,23,-8.1
20/02/2006,1320,1328,1285.3,1318.6,1305.4050014797,27032,729,35287708,7751,28.67,42.7,-1.4
17/02/2006,1345,1346,1295,1300.05,1300.7193280077,1482517,878,1928338516,1446770,97.59,51,-44.95
16/02/2006,1358.9,1370,1330,1338.5,1340.2586432362,92529,681,124012792,56441,61,40,-20.4
15/02/2006,1371,1378,1325,1339.45,1346.3737356402,93229,1024,125521077,44745,47.99,53,-31.55
14/02/2006,1368,1375,1358,1369.1,1370.3707155638,115126,814,157765299,74841,65.01,17,1.1
13/02/2006,1365,1380,1348,1370.15,1359.1675546938,65501,747,89026834,30966,47.28,32,5.15
10/02/2006,1342,1375,1338,1362.95,1351.4738347806,276493,1143,373673055,232068,83.93,37,20.95
08/02/2006,1322,1350,1305.3,1342.7,1324.7559319791,151130,1649,200210364,67136,44.42,44.7,20.7
07/02/2006,1346,1367.9,1322,1345.15,1351.5774820588,105205,1175,142192709,59241,56.31,45.9,-0.85
06/02/2006,1311,1375,1283.2,1337.9,1342.8529012594,173890,2081,233508691,106245,61.1,91.8,26.9
03/02/2006,1335,1350,1296,1304.85,1314.8060233686,67869,1072,89234570,47756,70.36,54,-30.15
02/02/2006,1386,1400,1350,1361,1367.3440799715,53319,909,72905419,28808,54.03,50,-25
01/02/2006,1350,1405,1345,1384.95,1367.8566300676,151552,1865,207301408,112070,73.95,60,34.95
31/01/2006,1321,1345,1305,1340,1339.5372286337,602829,953,807511888,585211,97.08,40,19
30/01/2006,1310,1337.5,1292,1317.3,1320.558640625,64000,1431,84515753,26305,41.1,45.5,7.3
27/01/2006,1280,1302,1265,1296.4,1286.8675117815,48593,1223,62532753,17004,34.99,37,16.4
25/01/2006,1240,1285,1235,1280.75,1252.073397112,561003,1315,702416932,539404,96.15,50,40.75
24/01/2006,1220,1244.95,1220,1231.55,1236.4765171803,123601,756,152829734,89800,72.65,24.95,11.55
23/01/2006,1244,1245,1210.1,1216.05,1224.4269965703,57148,689,69973554,40596,71.04,34.9,-27.95
20/01/2006,1185.05,1258,1185.05,1250.2,1244.591753649,1117852,2332,1391269381,1005563,89.95,72.95,65.15
19/01/2006,1160,1190,1160,1179.5,1176.8667233254,51772,841,60928744,33443,64.6,30,19.5
18/01/2006,1165,1165,1122,1149.25,1144.3794578553,138155,2411,158101744,64835,46.93,43,-15.75
17/01/2006,1182.8,1190,1150,1158,1181.4285936891,513400,1127,606545440,465050,90.58,40,-24.8
16/01/2006,1197,1197,1165,1170,1170.8201914174,381261,1295,446388077,335269,87.94,32,-27
13/01/2006,1205,1227.8,1170,1180,1194.061931185,86144,1411,102861271,44534,51.7,57.8,-25
12/01/2006,1221.1,1236,1180,1200,1200.2075297052,1204589,1822,1445756788,1148112,95.31,56,-21.1
10/01/2006,1259,1260,1215.1,1221.2,1230.4319451673,101837,1382,125303498,74491,73.15,44.9,-37.8
09/01/2006,1266,1284,1238.15,1262.75,1270.2452119473,172826,1039,219531399,141743,82.01,45.85,-3.25
06/01/2006,1235,1270,1234.7,1265.2,1248.8736352026,406379,791,507516019,387498,95.35,35.3,30.2
05/01/2006,1240,1245,1222,1240.15,1239.8688072711,80538,670,99856554,61664,76.57,23,0.15
04/01/2006,1240.1,1248,1215.05,1241.9,1237.3560833398,116967,1041,144729829,76633,65.52,32.95,1.8
03/01/2006,1204,1234.45,1200,1229.65,1225.0929498422,31361,886,38420140,9405,29.99,34.45,25.65
02/01/2006,1212,1220,1183,1193.95,1209.3662073431,406177,670,491216738,384871,94.75,37,-18.05
30/12/2005,1217,1217,1195.05,1205.35,1208.6762450084,47329,645,57205438,25441,53.75,21.95,-11.65
29/12/2005,1203,1234,1198.3,1217.85,1217.3956616442,44533,1247,54214281,11101,24.93,35.7,14.85
28/12/2005,1171,1211,1170,1190.1,1193.6473739913,105826,1883,126318927,55127,52.09,41,19.1
27/12/2005,1198.7,1199,1160,1168.95,1171.0384638406,133658,1673,156518659,71726,53.66,39,-29.75
26/12/2005,1213,1224,1155.2,1172.95,1179.0887732265,96065,2401,113269163,36335,37.82,68.8,-40.05
23/12/2005,1290,1290,1195,1205.25,1219.2529368253,193321,3982,235707197,103134,53.35,95,-84.75
22/12/2005,1271.5,1303.5,1250,1289.4,1293.8859468944,1295493,2275,1676220187,1189634,91.83,53.5,17.9
21/12/2005,1244.6,1277,1244.6,1269.2,1267.0888700326,1805468,1356,2287688408,1704505,94.41,32.4,24.6
20/12/2005,1245,1251,1235,1240.8,1241.535883676,1161308,684,1441805554,1131941,97.47,16,-4.2
19/12/2005,1236,1261,1218,1240.3,1247.8264992967,46922,963,58550515,20486,43.66,43,4.3
16/12/2005,1170,1255,1170,1231.4,1216.9510904263,972693,2464,1183719807,857864,88.19,85,61.4
15/12/2005,1200,1203,1176,1195.2,1189.7849594747,126711,920,150758842,66550,52.52,27,-4.8
14/12/2005,1180,1197.9,1155,1190.25,1180.8684893785,76260,1120,90053031,47108,61.77,42.9,10.25
13/12/2005,1134.8,1175,1122.05,1171.45,1154.9195204987,243503,1883,281226368,163550,67.17,52.95,36.65
12/12/2005,1130.85,1140,1120,1129.55,1130.2226774464,164754,598,186208707,132862,80.64,20,-1.3
09/12/2005,1116.9,1123.9,1106.25,1110.7,1109.6447616893,256304,557,284406391,235349,91.82,17.65,-6.2
08/12/2005,1129,1130,1095,1104.15,1102.2883740798,39799,665,43869975,13922,34.98,35,-24.85
07/12/2005,1114,1130,1113.1,1120.4,1120.5098075661,435786,320,488302487,420945,96.59,16.9,6.4
06/12/2005,1115,1148,1098,1128.55,1124.5454393933,23999,548,26987966,8785,36.61,50,13.55
05/12/2005,1149,1160,1107,1112,1119.9176868666,58812,739,65864599,27180,46.22,53,-37
02/12/2005,1145,1165,1142.25,1145.05,1150.9639531088,336950,748,387817304,308370,91.52,22.75,0.05
01/12/2005,1140.05,1151,1122,1144.65,1139.6913952945,728090,540,829797908,710788,97.62,29,4.6
30/11/2005,1125,1160.05,1119.95,1127.2,1138.5526257046,107514,912,122410347,57208,53.21,40.1,2.2
29/11/2005,1140,1151.25,1125,1140.05,1135.469644013,38625,734,43857515,18516,47.94,26.25,0.05
28/11/2005,1120,1148,1115,1142.65,1137.1668566731,128943,1288,146629706,73374,56.9,33,22.65
26/11/2005,1118,1124.5,1106,1117.55,1116.6233599413,10899,266,12170078,5833,53.52,18.5,-0.45
25/11/2005,1095,1125,1080.1,1118,1108.3182151706,94037,1708,104222920,42714,45.42,44.9,23
24/11/2005,1056,1095,1056,1086.05,1084.5027109124,117857,1238,127816236,82459,69.97,39,30.05
23/11/2005,1049.8,1056.9,1042,1053.4,1050.9198116738,414175,501,435264713,394514,95.25,14.9,3.6
22/11/2005,1070,1070,1042,1050.5,1052.6959420951,35092,593,36941206,16131,45.97,28,-19.5
21/11/2005,1053,1074.95,1043.15,1069.35,1069.9544314685,895245,992,957871355,856878,95.71,31.8,16.35
18/11/2005,1059.7,1064.9,1037,1042.75,1048.8894721493,27432,638,28773136,10943,39.89,27.9,-16.95
17/11/2005,1071.45,1071.45,1042,1046.65,1050.2821570801,48714,707,51163445,24056,49.38,29.45,-24.8
16/11/2005,1081,1082,1060.4,1067.8,1071.5084174502,57856,648,61993191,40355,69.75,21.6,-13.2
14/11/2005,1056,1089.1,1051,1078.6,1077.588261219,231438,1535,249394872,178954,77.32,38.1,22.6
11/11/2005,1035,1054.95,1025,1050,1049.6741659822,183839,959,192971049,154606,84.1,29.95,15
10/11/2005,1052.15,1052.15,1017,1035.4,1035.8331172514,123410,1048,127832165,87828,71.17,35.15,-16.75
09/11/2005,1047,1080,1033.3,1049.9,1053.8422515765,378064,1858,398419817,286725,75.84,46.7,2.9
08/11/2005,1010,1049,1000,1040.45,1038.7570106385,484371,1732,503143772,431076,89,49,30.45
07/11/2005,1000,1033,991,1005.3,1015.6095688703,92362,946,93803731,59399,64.31,42,5.3
02/11/2005,969,1009,961.25,1001.8,998.4923266072,92723,1106,92583204,61443,66.27,47.75,32.8
01/11/2005,970,980,963,969.1,969.2655935614,19880,234,19269000,15884,79.9,17,-0.9
31/10/2005,932,977,930,968.3,965.8189655966,108681,815,104966171,80440,74.01,47,36.3
28/10/2005,922,947,920,939.45,934.9376670379,107760,574,100748883,73590,68.29,27,17.45
27/10/2005,921.5,985,920,950.9,938.4964911866,211325,964,198327771,159605,75.53,65,29.4
26/10/2005,915,936,914,927.7,927.0888657092,78613,736,72881237,48051,61.12,22,12.7
25/10/2005,920,922,901,913.1,912.1683151534,200588,1556,182970018,108577,54.13,21,-6.9
24/10/2005,924,928.95,905,913.05,914.3179919749,170715,667,156087796,150593,88.21,23.95,-10.95
21/10/2005,950,950,913.6,924.85,926.897280647,368470,1576,341533841,260168,70.61,36.4,-25.15
20/10/2005,976.25,976.25,940,951.3,951.4503200428,57961,888,55147012,25656,44.26,36.25,-24.95
19/10/2005,970,982.7,963,975.5,971.8823972481,168610,528,163869091,107370,63.68,19.7,5.5
18/10/2005,993,993,975,981.2,983.283774918,19815,319,19483768,11357,57.32,18,-11.8
17/10/2005,989,999,968,979.05,979.3531788016,20794,387,20364670,8727,41.97,31,-9.95
14/10/2005,989,996.5,979,984.25,988.2761662403,75842,773,74952841,42076,55.48,17.5,-4.75
13/10/2005,985.05,1020,975,983.45,995.9769219786,77043,1169,76733050,24047,31.21,45,-1.6
11/10/2005,987.1,997,966,992.1,981.2771607946,180628,609,177246131,160144,88.66,31,5
10/10/2005,996,1009,981.55,989.65,993.1991979219,21943,600,21793770,10211,46.53,27.45,-6.35
07/10/2005,999.9,1010,984.1,995.7,993.9511665111,375050,1522,372781385,312213,83.25,25.9,-4.2
06/10/2005,1030,1030,992.1,1001.65,1002.5692019048,1505710,1098,1509578473,1471044,97.7,37.9,-28.35
05/10/2005,1023,1038,1020.05,1031.05,1030.0548608889,90611,831,93334301,63804,70.42,17.95,8.05
04/10/2005,1034,1034,1015.2,1023.35,1026.0066521275,319597,929,327908648,270743,84.71,18.8,-10.65
03/10/2005,1045,1045,1012,1018.25,1020.8143489768,76326,884,77914676,38964,51.05,33,-26.75
30/09/2005,1015,1045,998,1039.65,1028.7721281361,198695,1459,204411878,142918,71.93,47,24.65
29/09/2005,1040,1050,1010,1019.3,1032.9294020828,130018,1162,134299415,87046,66.95,40,-20.7
28/09/2005,1011,1044.8,1010,1038.3,1025.8790097165,90156,1193,92489148,47193,52.35,34.8,27.3
27/09/2005,999,1011,989,1001.1,1001.3119871145,72019,736,72113488,37628,52.25,22,2.1
26/09/2005,990,996.9,960,989.55,985.8770243566,334489,1015,329765020,285221,85.27,36.9,-0.45
23/09/2005,950,985,950,955.9,963.384641111,62791,579,60491885,43318,68.99,35,5.9
22/09/2005,995,1005,951,966.15,985.7086716559,210721,1044,207709517,157709,74.84,54,-28.85
21/09/2005,1035,1050,980,990.45,995.5190570716,145589,1267,144936624,103960,71.41,70,-44.55
20/09/2005,1045,1045,1021.25,1029.75,1032.6101802885,364194,634,376070432,340818,93.58,23.75,-15.25
19/09/2005,1070,1070,1040,1051.75,1052.3178437601,105146,732,110647012,80437,76.5,30,-18.25
16/09/2005,1001.25,1079.9,989,1064.45,1040.9545203627,201079,2100,209314094,139541,69.4,90.9,63.2
15/09/2005,991,1002.95,970,1000.8,998.2947085621,68488,713,68371208,46703,68.19,32.95,9.8
14/09/2005,950,1005,950,988.3,988.7373154039,274112,1471,271024763,221335,80.75,55,38.3
13/09/2005,940,965,927,960.15,950.8132738398,76647,853,72876985,57660,75.23,38,20.15
12/09/2005,918,939,914.1,932.3,926.412067893,78771,307,72974405,67872,86.16,24.9,14.3
09/09/2005,937,937,910,916.05,921.5948667779,17377,294,16014554,8137,46.83,27,-20.95
08/09/2005,905,941,902.5,937.05,920.3658389609,305342,654,281026346,281396,92.16,38.5,32.05
06/09/2005,905,905,899,902,902.1804533914,597894,320,539408280,584783,97.81,6,-3
05/09/2005,910,917,902,904.95,906.9560571257,30039,285,27244053,16009,53.29,15,-5.05
02/09/2005,917,922,902.5,907.05,910.2155747033,12302,194,11197472,4787,38.91,19.5,-9.95
01/09/2005,906,921,905.3,917.9,919.3847336066,290848,409,267401211,278759,95.84,15.7,11.9
31/08/2005,899,913.85,893.5,904.85,902.3016863147,318861,344,287708818,303264,95.11,20.35,5.85
30/08/2005,875,927.4,875,895.8,893.8742657358,644693,570,576274482,614701,95.35,52.4,20.8
29/08/2005,892,893,868.05,870.25,872.4242024466,50028,549,43645638,31770,63.5,24.95,-21.75
26/08/2005,965,965,885.15,891.75,892.5354875702,490073,798,437407544,144887,29.56,79.85,-73.25
25/08/2005,904,910,877,885.8,892.9793515366,228201,766,203778781,191654,83.98,33,-18.2
24/08/2005,910.3,910.3,896,900,900.2876385095,338244,312,304516892,323006,95.49,14.3,-10.3
23/08/2005,913,922,907,909.9,911.7201059408,78912,234,71945657,64950,82.31,15,-3.1
22/08/2005,930,935,900,915.45,913.7085735841,37114,406,33911380,20789,56.01,35,-14.55
19/08/2005,925,940,925,926.75,932.1339716147,163042,291,151976987,152747,93.69,15,1.75
18/08/2005,940,942,921.1,924.25,933.6364049977,28573,341,26676793,17783,62.24,20.9,-15.75
17/08/2005,940,941,930,939.9,938.8298947041,51474,301,48325330,39738,77.2,11,-0.1
16/08/2005,942.5,945,932,938.4,939.2241004397,63003,285,59173936,53835,85.45,13,-4.1
12/08/2005,935,959,931.1,937.15,946.3735679059,105440,949,99785629,59012,55.97,27.9,2.15
11/08/2005,915,953,906.1,949.85,940.793701599,147466,1111,138735084,104272,70.71,46.9,34.85
10/08/2005,898,915,896.5,909.8,903.103454103,29588,282,26721025,13331,45.06,18.5,11.8
09/08/2005,893,904,890,895.8,899.4170709422,290025,376,260853436,272731,94.04,14,2.8
08/08/2005,909.9,909.9,888,894.05,899.580791321,31340,346,28192862,18292,58.37,21.9,-15.85
05/08/2005,928.85,928.85,896,908.25,912.2090258463,117928,363,107574986,105966,89.86,32.85,-20.6
04/08/2005,926,926,908.05,918.05,917.4456744481,47335,301,43427291,37201,78.59,17.95,-7.95
03/08/2005,933,933,917.2,926.25,927.0348852357,498979,607,462570940,458538,91.9,15.8,-6.75
02/08/2005,935,936,921,928.15,928.1701519104,162925,381,151222122,142608,87.53,15,-6.85
01/08/2005,931,933,925,925.15,927.3529971959,37802,314,35055798,27970,73.99,8,-5.85
29/07/2005,905,937.4,905,925.7,925.2105534106,236985,1008,219261023,184366,77.8,32.4,20.7
27/07/2005,909,913,895,907.2,906.2655041698,13190,188,11953642,8138,61.7,18,-1.8
26/07/2005,910,915,900.1,907.15,908.3768239732,112392,451,102094288,98775,87.88,14.9,-2.85
25/07/2005,899.9,916,890,904.95,905.6869624398,101384,681,91822167,73544,72.54,26,5.05
22/07/2005,877,904,877,899.2,899.2262829983,295811,573,266001026,270008,91.28,27,22.2
21/07/2005,892,901.95,885,893.7,896.3135699524,110811,597,99321403,89171,80.47,16.95,1.7
20/07/2005,914.95,914.95,877,879.8,889.1782799325,44475,520,39546204,29040,65.3,37.95,-35.15
19/07/2005,891,904.95,880,899.8,895.3913539502,49086,327,43951180,20047,40.84,24.95,8.8
18/07/2005,890,908,880.15,890.65,889.6450642235,22266,287,19808837,12880,57.85,27.85,0.65
15/07/2005,889.65,891.9,875.05,886.8,881.8031334973,38615,432,34050828,26489,68.6,16.85,-2.85
14/07/2005,890,899.9,875,880,889.1504753029,53650,457,47702923,38227,71.25,24.9,-10
13/07/2005,910,910.95,880,887.65,898.2994804118,94113,474,84541659,78224,83.12,30.95,-22.35
12/07/2005,934,934,876,901,898.8375255325,51405,766,46204743,21874,42.55,58,-33
11/07/2005,919,941.7,915.5,929.55,930.9704752624,806544,794,750868651,764918,94.84,26.2,10.55
08/07/2005,905,923.35,904,913.4,916.5168863692,86253,688,79052331,42952,49.8,19.35,8.4
07/07/2005,930,934,900,903.85,910.5805843332,89093,859,81126356,54269,60.91,34,-26.15
06/07/2005,900,936,900,930.7,926.1889278074,180434,2039,167115973,90808,50.33,36,30.7
05/07/2005,882,915,882,901.65,904.3266692491,139404,1773,126066755,62719,44.99,33,19.65
04/07/2005,875,915,867,879.7,887.8279175934,85430,1061,75847139,34563,40.46,48,4.7
01/07/2005,862,884,862,870.15,870.190403952,51417,442,44742580,30441,59.2,22,8.15
30/06/2005,858,901,855.2,883.95,878.4319030005,120578,1216,105919562,64252,53.29,45.8,25.95
29/06/2005,859,860,835.1,851.65,847.929422717,211612,589,179432041,179695,84.92,24.9,-7.35
28/06/2005,855.95,870,843.3,861.1,856.0824089657,52288,467,44762837,25173,48.14,26.7,5.15
27/06/2005,850,865,841,854.35,850.2505596566,54051,448,45956893,35880,66.38,24,4.35
24/06/2005,835,855,835,851.2,848.7699447327,23703,323,20118394,12510,52.78,20,16.2
23/06/2005,873,873,850.1,854.05,858.3893750874,35765,745,30700296,13029,36.43,22.9,-18.95
22/06/2005,846,879,841,871.75,841.3494558664,12353952,1935,10393990793,12261753,99.25,38,25.75
21/06/2005,850,856.9,839.05,843.35,845.8880879346,19560,360,16545571,9914,50.69,17.85,-6.65
20/06/2005,850.05,864.8,847.9,850.3,850.2625926542,54099,467,45998356,38116,70.46,16.9,0.25
17/06/2005,844,866,835,861.3,854.6762305889,549879,1892,469968511,476091,86.58,31,17.3
16/06/2005,820,850,812,844,834.3330461451,126514,1236,105554811,65566,51.83,38,24
15/06/2005,822,824.2,814,816.3,819.6571976967,13025,225,10676035,5955,45.72,10.2,-5.7
14/06/2005,831,834,817,821.65,823.0340882882,21679,299,17842556,12620,58.21,17,-9.35
13/06/2005,847,847,827,830.4,835.9702739111,11135,256,9308529,3860,34.67,20,-16.6
10/06/2005,828.8,849.5,825,843.75,844.1495355597,49199,746,41531313,22754,46.25,24.5,14.95
09/06/2005,826.1,844.9,808,836.3,832.9969166716,50919,918,42415370,20532,40.32,36.9,10.2
08/06/2005,810,831,809.75,827.45,824.982221077,93144,1349,76842144,43517,46.72,21.25,17.45
07/06/2005,768.75,827.1,768.75,806.65,803.2436212359,146149,1350,117393252,84662,57.93,58.35,37.9
06/06/2005,768,784.9,768,780.25,777.1865120236,22331,256,17355352,13770,61.66,16.9,12.25
04/06/2005,774.5,774.95,763,766.6,768.240981241,2079,58,1597173,958,46.08,11.95,-7.9
03/06/2005,763,765.9,758,760.1,761.795242452,5465,83,4163211,4726,86.48,7.9,-2.9
02/06/2005,770,774.7,755,764.45,764.7507927898,47932,275,36656035,31656,66.04,19.7,-5.55
01/06/2005,763,774.4,763,768.8,767.5804848362,19718,135,15135152,13306,67.48,11.4,5.8
31/05/2005,758.9,765,753.25,762.15,760.3281815725,18505,160,14069873,13610,73.55,11.75,3.25
30/05/2005,747.3,764,747.3,759.5,756.5312552654,5935,99,4490013,2925,49.28,16.7,12.2
27/05/2005,768.9,768.9,759,764,763.697950096,65125,361,49735829,51232,78.67,9.9,-4.9
26/05/2005,756,778,754.05,770.55,768.4062001728,82159,546,63131485,60870,74.09,23.95,14.55
25/05/2005,755,759,751,756,757.0339459865,15996,162,12109515,11356,70.99,8,1
24/05/2005,756.2,757,753,754.3,754.274097532,65681,198,49541477,29486,44.89,4,-1.9
23/05/2005,757.05,762,754.2,757.2,757.6046076314,6945,133,5261564,4153,59.8,7.8,0.15
20/05/2005,760.1,768,760,764.85,765.0496621191,15686,199,12000569,8733,55.67,8,4.75
19/05/2005,766,766,758,761.25,761.3233153411,106342,158,80960644,102895,96.76,8,-4.75
18/05/2005,760,766,752,764.3,758.4127260024,58683,416,44505934,35417,60.35,14,4.3
17/05/2005,765,770.5,763,766.6,766.4127105301,20959,208,16063244,14167,67.59,7.5,1.6
16/05/2005,767.2,771,760,765.25,764.4509159403,81228,483,62094819,50932,62.7,11,-1.95
13/05/2005,750,777,750,768.2,767.1751538179,133437,860,102369551,95824,71.81,27,18.2
12/05/2005,740.9,755,740.9,750,751.1972089607,35399,315,26591630,26213,74.05,14.1,9.1
11/05/2005,730,740,729,736.1,734.0143945217,42933,279,31513440,34884,81.25,11,6.1
10/05/2005,745,745,732.15,734.25,741.4438460254,71856,385,53277189,51559,71.75,12.85,-10.75
09/05/2005,745,750,733,742.45,741.9534575418,448064,442,332442634,418557,93.41,17,-2.55
06/05/2005,750.8,754,733.6,742.9,739.2815253966,43687,555,32296992,21920,50.18,20.4,-7.9
05/05/2005,764,764,738.2,748.8,752.182071046,72263,1634,54354933,12140,16.8,25.8,-15.2
04/05/2005,740,759.7,740,753.4,748.0441328744,35733,369,26729861,26906,75.3,19.7,13.4
03/05/2005,735,752,732.6,748.35,746.365127625,14143,287,10555842,8160,57.7,19.4,13.35
02/05/2005,732,739,720,735.55,727.8066626885,48599,339,35370676,31986,65.82,19,3.55
29/04/2005,747.9,747.9,727,730.85,734.2482618392,30492,290,22388698,23114,75.8,20.9,-17.05
28/04/2005,728.95,759,725.4,748.85,740.6365506491,78264,700,57965179,49251,62.93,33.6,19.9
27/04/2005,724.5,738.85,722,730.5,729.1113504484,22748,310,16585825,13179,57.93,16.85,6
26/04/2005,730,731,717,722.15,726.4887536873,10848,168,7880950,3875,35.72,14,-7.85
25/04/2005,726,739.85,717,730.4,731.0731044265,50763,404,37111464,35673,70.27,22.85,4.4
22/04/2005,725,730,721,725.9,725.9547703272,309266,343,224513128,291152,94.14,9,0.9
21/04/2005,716,728,707,724.2,717.8054854097,42768,323,30699105,27548,64.41,21,8.2
20/04/2005,776,776,705,718.15,714.8734177215,108862,360,77822550,93756,86.12,71,-57.85
19/04/2005,698,718.05,694,707,710.1468143179,95992,823,68168413,56931,59.31,24.05,9
18/04/2005,690,708,680,689.4,692.1841608751,83742,496,57964886,60891,72.71,28,-0.6
15/04/2005,710,715,699,702.4,703.1869624264,53016,343,37280160,37639,71,16,-7.6
13/04/2005,711,725,710,722.9,718.3701651628,18951,335,13613833,10491,55.36,15,11.9
12/04/2005,705,714.75,695.3,709.7,703.0325823092,26364,343,18534751,15346,58.21,19.45,4.7
11/04/2005,710,716.8,695.2,700.55,705.8447885196,7944,245,5607231,3614,45.49,21.6,-9.45
08/04/2005,719.45,722.7,708.1,711.55,714.6584239734,22525,295,16097681,12585,55.87,14.6,-7.9
07/04/2005,725,725,712.1,718.3,719.0327740027,21633,262,15554836,11127,51.44,12.9,-6.7
06/04/2005,728,728,710.1,714.75,714.9771802169,55522,463,39696963,34607,62.33,17.9,-13.25
05/04/2005,724,728,711,723.55,719.3361061151,8896,241,6399214,2473,27.8,17,-0.45
04/04/2005,720.5,735,717,725.8,725.4254738844,168290,691,122081853,121761,72.35,18,5.3
01/04/2005,746.3,746.3,709.55,716.8,714.6621941335,91298,618,65247229,61392,67.24,36.75,-29.5
31/03/2005,737.5,740,720,726.6,726.749334848,33451,500,24310492,10205,30.51,20,-10.9
30/03/2005,699,741,692,735.1,715.0299300504,100501,1197,71861223,20751,20.65,49,36.1
29/03/2005,711.9,712.5,679.2,688.65,693.4268032148,58978,574,40896926,31506,53.42,33.3,-23.25
28/03/2005,695,713.7,694.9,709.45,706.7893212281,149137,665,105408439,107559,72.12,18.8,14.45
24/03/2005,716,718.25,687.5,691,704.1932763146,244598,1014,172244267,202867,82.94,30.75,-25
23/03/2005,735,735,702.5,708.7,718.2747133048,459024,1039,329705332,405636,88.37,32.5,-26.3
22/03/2005,750.1,752.4,735,738.6,745.5739751632,375572,566,280016709,349235,92.99,17.4,-11.5
21/03/2005,759,766.9,749,752.75,754.7337164751,133110,701,100462605,67999,51.08,17.9,-6.25
18/03/2005,780,780,755,759.9,767.6645776742,93506,595,71781244,66301,70.91,25,-20.1
17/03/2005,784,787,776,781.05,780.4151304264,62219,285,48556649,51219,82.32,11,-2.95
16/03/2005,788,798,778.5,783.7,785.3377051638,13343,225,10478761,5472,41.01,19.5,-4.3
15/03/2005,798,800,778.1,786.25,788.0537374423,170812,440,134609035,144519,84.61,21.9,-11.75
14/03/2005,805,805,793.1,801.2,800.6372200134,249253,311,199561229,224861,90.21,11.9,-3.8
11/03/2005,821.1,830,795,803.75,818.0028868625,763805,2892,624794695,629077,82.36,35,-17.35
10/03/2005,800,824,797,819.7,810.3748448618,96688,1885,78353523,54929,56.81,27,19.7
09/03/2005,793.5,807,791.1,801.25,799.0199490968,152839,1628,122121410,101627,66.49,15.9,7.75
